2.965603218537812835e-01,2.663898416910421771e-02,3.371232556090527493e-02,1.233642192017650324e-01,-3.361937640867506544e-02,8.872838671403118077e-03,2.108747019914861132e-02,-1.321871577764976713e-01,1.318481573879157764e-01,2.812799974514199053e-02,-7.975472015371119772e-02,5.116807203628068179e-02,3.250096705855069074e-02,-2.829827749004146936e-02,7.038915801089108693e-02,7.395514100996418427e-02,1.395842623079575177e-02,3.451916583706376995e-02,8.985916557467656107e-02,-1.059996313571128917e-01,-1.862770158130458709e-01,1.268029908653171833e-01,-4.822129061061454502e-02,6.902366351667130195e-02,5.771603184563409844e-02,-5.036112938852393105e-03,-8.780414515263836039e-02,-3.926164690728611850e-02,-7.340400355278349498e-02,-9.153614833842795007e-02,-4.478789732574577770e-02,-8.943993848873259267e-02,1.233528296727341156e-01,5.745276823056318961e-03,2.498256482561076255e-02,6.111786900573790843e-02,-4.534110911138117261e-02,1.456969044469488481e-02,6.290697732614543292e-02,1.115242113285661169e-01,3.654944383949711856e-02,-6.911077812186891545e-02,3.285696537604621686e-02,8.720774813013289217e-02,-6.836523680871232911e-02,-5.377738047166543550e-02,4.744258219502545809e-02,-1.255631439511269501e-02,-6.096313347464918375e-02,1.337078190156778049e-02,1.341117325930357707e-02,6.742134805450018809e-02,1.593765227953329033e-01,-1.384729187614460420e-02,-1.181419165055055676e-01,1.222837840163442380e-01,-1.297390527779364311e-01,-1.579949752407609764e-02,-3.268090290727465597e-02,-4.346880050640571785e-02,1.370385295710197238e-01,5.386121510572976917e-02,7.874726630740269684e-02,2.702029217895773328e-01
2.014512728068883462e-05,-6.092772247137333980e-02,4.343689822712215598e-02,2.742765396920759935e-02,2.595968783684368328e-02,7.101294496471491358e-02,-4.144559663978262393e-02,-9.213703058989258093e-03,5.360608138611353685e-02,1.590095440190192055e-01,6.937297447107401704e-02,5.202610052518577555e-02,1.660398609647825490e-03,8.514570133271820440e-02,-7.567385767034942590e-02,6.129488530780826186e-03,-3.099126199899041728e-02,-1.531425271921859656e-02,5.113788364220470811e-02,1.110698964315307881e-02,-1.728498308040398584e-02,-9.176006196414461524e-03,7.473925342605006183e-03,-4.301035027794318510e-02,-1.128533810654108391e-02,8.624743534418791158e-03,1.875182177992728433e-02,8.053293819454870883e-02,1.859724326214971107e-02,-8.974044610126599708e-02,-3.831145940518878440e-02,-2.684715629846955252e-03,-4.327812345549003625e-02,7.857776234654294256e-02,5.639743352028160628e-02,5.709298757065290469e-02,4.050154347649406045e-02,7.026812517357312882e-02,5.887026776277091283e-02,2.831895230293129950e-02,2.041541144644119440e-02,1.952473746342884718e-04,1.026485576826976637e-01,-7.222237921912928738e-02,7.135061981560567035e-02,2.872663450951976408e-02,9.595424801440674209e-03,3.316715187237187154e-03,-2.857588768120532946e-02,6.977953295285602153e-02,-6.924288471294476333e-02,7.048211915597799027e-02,4.041051096274868998e-02,2.514397726541076072e-02,-1.059353535423795262e-02,7.761201458735794700e-02,1.004369058767460715e-01,6.143669449755590622e-02,4.044550664479886967e-03,-1.376054109237711404e-02,8.756260539460414272e-02,-4.116606825042652684e-02,-5.115006585003438466e-02,3.438762605525173127e-02
1.503265441269027204e-02,4.947551337926985732e-02,7.848252155035559396e-02,-7.349816430817375512e-02,1.730864837951529567e-01,3.043939065149478106e-03,1.247870296174520555e-01,-9.904393251328443004e-02,1.159460050700956563e-01,-3.091480786511635083e-03,-1.265463710327539848e-01,1.040161151650498966e-03,4.355169175362108396e-03,4.470252188401104584e-04,-6.294424557972598533e-02,8.755822108128473447e-02,8.590171365598388287e-02,1.007424316782860457e-01,5.934457326080019163e-02,1.911479047862590236e-02,-7.250907967601205595e-02,-9.556285867631107711e-02,1.324968755931849873e-01,7.020852180988503000e-02,1.195912695819376231e-01,5.486649722304165477e-02,-4.412334648874837589e-02,-9.219067766346705772e-02,-6.576820416627718324e-02,6.863326876305676782e-02,-1.078344726421208710e-01,-7.624714715935267985e-03,1.010336857576548120e-01,-1.345652472656519785e-02,1.079622535764102886e-01,1.502206138698387594e-01,1.177026506081284007e-01,-2.354857718337579654e-03,2.750763334611620176e-02,-1.455203046710756010e-01,-9.434560547335388639e-03,2.654432456569908935e-02,7.828985737203748851e-02,3.762150312264795488e-02,-1.267660706176497731e-01,-2.475108525939398799e-02,1.681003071598762650e-03,-1.739509067862122713e-02,-6.868687614708065756e-03,-1.700851569521115991e-01,-1.567260373531105186e-02,-2.568155168236649008e-02,-4.673966897256327802e-02,4.062616888655149611e-02,-4.098234950626657158e-02,-2.823769345886865956e-02,-1.499587103061157146e-02,-1.383642215598248140e-02,2.044823688289047758e-02,4.872949785154372104e-02,2.524438378688906651e-02,6.055304516097669704e-02,2.054488904368326901e-02,4.451214479394946522e-02
1.903772300733543865e-01,-2.947228827192526629e-02,5.432454353132139258e-02,-9.484544672631949058e-02,-1.098554857633532097e-02,4.515335140965900246e-02,5.053330660881456132e-02,1.415904302894789579e-01,6.289093453435590231e-02,3.942490591095423186e-02,1.590422714825054373e-01,1.395487211312575748e-01,-1.109669480217819471e-01,-3.387464016480744994e-02,-8.514369662148914275e-02,-9.554927777477313644e-02,5.937319872389145575e-02,-2.435221893128318091e-02,8.827134646265882845e-02,-5.182325334398964201e-02,1.072620646969210320e-02,7.767811571239367774e-02,-2.193187876926124824e-01,1.711569382720829480e-01,-1.292495418020646498e-02,-6.533631891710936241e-04,1.166899860452758342e-01,1.142312532297488359e-01,2.061880853631060245e-02,-5.086935221091940657e-02,7.675655052368618447e-02,-2.585301606331045776e-01,2.331076783969981969e-02,-8.104234538107438907e-03,-2.294280284213261537e-02,6.454872414955349635e-02,-1.572969449102772921e-01,-3.972084132791525897e-03,2.646664613751441297e-02,-4.410282606246630072e-02,5.237275938658078611e-02,-4.094723250944217602e-02,4.727191525529962635e-02,-3.060914040657555096e-02,-4.872675778468185670e-03,7.786394939350717304e-02,1.030231761832953175e-02,-1.780724061704079195e-02,-5.976911311364613462e-03,1.041153080474754855e-01,3.896955233284980780e-02,-1.938584569541046757e-02,-3.162586096298079102e-02,4.232744436243913305e-02,1.655975078339557427e-01,4.988136875597441039e-02,9.237026127298594153e-03,-7.297573650877542395e-02,1.635044437679758836e-02,-7.007263171664772361e-02,-1.294314430916334302e-01,3.757491932446194866e-03,2.627723752337821420e-02,-8.416925443553506525e-02
-1.743755961955238340e-02,-1.167095136172712766e-01,-2.195897192590611224e-01,1.539965324492054422e-01,1.894111920513366631e-02,-3.737473649536993819e-02,-4.175376869919561473e-03,-5.698405998049356838e-03,2.183574463306069829e-02,1.225220717342980457e-02,-1.371527134501967782e-01,-8.876056138299505405e-02,-1.445437226746518200e-01,9.195554476444299519e-02,-4.604837194941838185e-02,7.244620173124834139e-02,1.744064700041930704e-02,2.091238446270290291e-02,2.128456419693908752e-01,-8.527405770889072423e-02,-4.210776431315632617e-02,3.122423669639615845e-02,1.163967361655936089e-01,1.483503204233250772e-01,5.901420519361319506e-02,1.717926139831862931e-02,-1.237516262029186853e-01,-7.180660644674224935e-02,1.766597239092621008e-01,8.034741347016140234e-02,-1.162390310049288555e-01,1.283601355795774557e-01,-1.637806454281361956e-01,2.043158408006786608e-01,1.293816147819591700e-01,-7.215657711509546046e-02,1.831832004793636781e-01,-1.094988705762858228e-01,-2.950434132618349678e-02,-2.528113085189051534e-02,-2.109785763122918462e-02,5.262119306033727351e-02,-1.072275814720770187e-01,1.071412631221709127e-01,1.554767842868016448e-01,1.591644905108810237e-01,5.270087909020641087e-02,1.419357476224030190e-01,-1.493226579456650993e-01,6.583807357972840113e-02,-4.370967715935911158e-02,-1.147505079459903293e-02,6.761031406321407755e-02,5.417607840092849431e-02,1.794778434826347080e-01,1.263238070565867732e-01,1.365193046694255022e-02,1.064416942542751182e-01,-7.272974606241856821e-02,-8.943728627004477599e-03,-8.456029172290982499e-02,4.289424066965446397e-02,-1.405504988953907852e-01,1.215662337282361755e-02
1.528612512628621800e-01,1.590569532318022658e-02,1.643243707102059331e-02,8.873688591919630733e-03,-6.288677594778153968e-02,5.245579148662457558e-02,8.463439537466510565e-02,-6.572590681070580865e-02,-7.736269417482767585e-03,-1.126480736990002462e-03,3.203559154642121511e-03,-5.819618781930460671e-02,6.096966369146725878e-02,4.637127724086852198e-02,-1.297472118969076466e-02,-1.973543583819522412e-02,-1.083657550237904395e-02,4.290967431525395670e-02,8.756780231109203422e-03,-2.064516990647965317e-03,4.423821044140823638e-02,-1.199378199017872570e-01,-4.481900639061412589e-02,1.743332331521732156e-02,-2.733103805003162662e-02,-7.527959222542626727e-02,-4.984164514417620956e-02,-1.503262157672858867e-01,-2.668524064899295903e-02,-6.203334001455523827e-02,1.116256092870443750e-01,-2.112010972399216632e-02,-6.475094501273682968e-02,-1.517793695788450213e-02,-6.132232963959421967e-02,8.399469891635323593e-02,-7.403155803146523051e-02,-5.669955423503360292e-02,-5.525553047634620962e-03,1.898145907718454609e-02,3.696120850001071573e-02,6.775616697629699425e-02,-3.149948697272624693e-02,7.762187414809819386e-02,-4.098236382153062907e-02,4.987985987716445427e-03,9.152954832585941114e-02,-1.764536008992819219e-03,3.646378781681930414e-02,-4.674371582572692252e-02,-4.600859867984186807e-03,-2.185893229558294806e-02,1.017705014946293507e-02,-1.102691314352376578e-01,1.004704402220127912e-01,8.706456225517449077e-02,-6.775631726835584833e-04,-9.686225456288262425e-02,8.993043770104913737e-02,-4.711321269239587134e-02,3.989348030089067722e-03,2.043515044145462981e-03,-3.331185244976855864e-02,6.282119375926113747e-02
4.825385099231094960e-02,-4.284823465411884136e-02,-6.715049796286670647e-02,4.675407467692074652e-03,7.876117754625673595e-02,-7.437961332762260680e-02,-1.077879298778499362e-01,2.032779778976855078e-02,2.473922965599010398e-02,2.965588958748372611e-02,1.503274154560625860e-02,-5.421484241169167995e-02,-5.710638520303219084e-02,-4.711850374147591447e-02,-5.913231464667240839e-02,9.276798652921207367e-02,-4.648924512911275370e-02,-6.931902816713363807e-03,1.006760601400456118e-01,-3.985907598627752568e-02,-1.105741390798423845e-01,5.643812984170379354e-02,-6.864207481583928239e-02,-4.666328003021792681e-02,5.383752893024437713e-02,-1.040759406554124175e-02,7.628168955915058669e-02,1.176018766129571791e-02,1.511204473917818203e-01,4.624929540359680458e-02,-7.053945800430519442e-02,-3.553884010722879738e-02,5.706116144480158359e-02,1.116110877109545152e-01,7.549218264296150838e-02,1.148312694729846789e-01,-6.687644824052846326e-02,1.109034825027031780e-03,4.075502347101026684e-02,-2.262379077928808324e-02,-1.042449313560840363e-01,-4.682070872264745658e-03,-4.475973443475205621e-02,5.532373101697470735e-02,-5.009615481423711214e-02,-1.173063282822505299e-01,2.010263520903451118e-01,-3.121491723420147593e-02,-2.258472173242851225e-02,4.575558001492944366e-02,1.299512935227516708e-01,-6.074090385647235718e-02,1.393895340597723909e-01,-1.708183790904408642e-03,8.794937958868898065e-02,7.711847438754114437e-02,-4.514850676584385852e-02,-4.834866815074862628e-02,-1.062205014956821431e-01,-5.256348297389363232e-03,-3.471676603232013575e-02,9.880119469464745952e-02,5.077356267841508231e-02,7.435163615575025864e-02
-3.796108326778725034e-02,2.881052281889361771e-02,-8.503462596987346189e-02,-7.100133382309038732e-02,-2.200805701549696236e-02,-2.953139120769060141e-02,3.618236782625396802e-02,-7.648338376899262159e-02,-5.829741589293064435e-02,-1.199440791433133424e-01,1.902267374243070408e-02,2.427130006678953397e-03,-4.142667539413022459e-02,-1.197950958979037903e-02,-6.953700083466048121e-02,1.265351603046589550e-02,-1.022137733896561623e-02,-1.146976706586014423e-02,-1.786795694120571140e-02,1.659975955406165285e-02,4.136633558212876767e-03,6.149488260302323622e-02,3.435425370957963936e-02,2.359620227326665598e-02,-6.887694205857856911e-02,1.153347573327627787e-02,-5.629825135736049591e-02,2.407966753987873798e-02,-2.889683278049506518e-02,7.520344097885191259e-02,1.525454941321043555e-02,-7.214027479479744043e-02,2.370095155787115861e-03,-2.821032836462426460e-03,-6.268493515925536996e-02,-9.874310544604318965e-03,1.157439891939791715e-01,6.389391400701772972e-02,-2.651675085171252208e-02,-9.523776633327175889e-02,3.356527284055492444e-02,-3.853627972529014706e-02,-8.067290958769086223e-03,3.024445681470184361e-02,3.387162642763363787e-03,-4.633679955584057292e-02,3.709612065783871038e-02,5.149747400955393545e-02,1.081972911418753285e-02,-7.296547794347885141e-02,-5.907013542910805048e-02,-5.094747898105158115e-03,-6.899977083407476952e-03,7.509224041746693015e-03,-1.482449049916819417e-01,-1.883978201068051486e-02,-7.028473884778757563e-03,3.841260308356097414e-02,1.418263309212107748e-01,8.981849466951276340e-02,-8.136384649938860347e-02,-6.576328843851986239e-02,1.951864289840363892e-02,-6.519637150791708635e-02
2.703642535160623740e-03,1.146759045711193137e-02,-1.584540114819255052e-02,3.052688997184872105e-02,-7.663722958380421446e-02,-1.052805713950382902e-02,-8.108095982353749620e-02,-5.083137376375291769e-03,3.198714447332635848e-03,1.280453381523095902e-02,1.943688781894997025e-02,-2.363861211404797227e-02,5.310316569474142490e-02,-2.243143609444836137e-03,3.553850493946435207e-02,-3.670507086395771723e-02,-1.924856380005023765e-02,-6.303328306059972908e-02,2.413989862059626526e-02,2.630512825006325189e-02,-5.124015480143919582e-02,-2.983002139456517043e-02,4.995771801109533117e-02,-1.618218605837252327e-02,-5.140319139721710034e-02,-1.104881526933593899e-01,2.854220585471111196e-02,4.774959704979937769e-02,6.356482514761152558e-02,1.033118141859335664e-03,-4.644140292878164156e-02,-3.730627255376052151e-03,1.167066000080393788e-02,-4.894899103090558090e-02,-7.955537411656589397e-02,-3.468237394034521387e-02,3.729121936513277169e-02,3.135486824359118296e-02,4.295316449250769636e-02,-1.551835102425186581e-02,-9.576308630589705495e-02,-6.493793855282836702e-02,2.098261940293673355e-02,-2.342750579470115335e-02,-2.158916477597682682e-01,-8.644120107655159368e-02,-1.416404151854672167e-01,-6.105669869536801964e-02,2.186308823157816911e-02,1.084604124634607099e-02,-1.023993507117829799e-01,-5.789257895544053234e-02,-3.827282642523301831e-02,4.333339343379689662e-04,-1.095369393280929034e-02,-1.132514268532478462e-02,1.017056058500898919e-01,-3.573583004874414382e-02,5.207252584051282746e-02,-3.643217739469330196e-02,1.079733906253611403e-01,5.885557467862852915e-02,-9.023938703507139447e-02,7.802839906002284609e-02
-6.635916180993198243e-02,1.079625278753894441e-01,-1.303619471150164744e-01,1.786920658199308773e-02,2.771836928415359891e-01,2.499936347810147522e-02,1.084198118913180797e-01,-2.056138792857168107e-01,8.463921945594414520e-02,-1.833657242685493571e-02,-2.043490003568300406e-01,-5.132801630961935507e-02,-9.950799540614964356e-02,-1.409082998306857189e-02,8.946923435500345190e-02,9.769718635278921981e-02,1.504688155016548901e-01,-1.253622336378587276e-01,1.109923260085209640e-01,5.393384599219811339e-04,-7.578313052549828788e-02,3.720060302973880045e-02,2.844036387396265408e-01,1.438784372663874378e-01,2.803923113688425728e-01,-1.057207599152626271e-01,-1.851590587885804107e-02,-2.749700767918217270e-01,1.157140788513478895e-02,1.315559811403341564e-02,-3.305381721703284231e-02,1.914705837455335791e-01,1.546017160556957537e-01,-7.107278763446699121e-02,1.886664448922202864e-01,1.526504263505038539e-01,2.113862980111431977e-01,-9.266108846562925994e-03,2.436493978846590233e-02,1.686686056742461026e-01,-7.799653997315220133e-02,-1.209656187383577192e-01,-3.810254023371784787e-02,2.109264583356021128e-01,-6.350849540086554723e-02,6.891347052439711351e-02,2.687579364705494286e-02,2.323555647318716402e-02,-3.836364506257280288e-02,-1.102341702981053106e-01,-1.623870128555820469e-01,-1.288937202698329024e-02,4.211937315142792737e-02,7.861604656406383229e-02,-9.295471520643409924e-02,6.264190479383165144e-02,-1.236522938350999301e-01,1.751521199112500982e-01,-2.817292570859041001e-02,-2.497994529536391381e-02,1.301793923326892977e-01,7.309413263064667987e-02,-6.473424554713021195e-02,7.828156614051418397e-03
